Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit,LAT,LONG
5981,CA-2014-117765,2014-07-09,2014-09-13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,Kelly Williams,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",Not,161.96,2,0.0,30.0,36.15767,-95.9
5982,CA-2014-117765,2014-07-09,2014-09-13,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133,Central,Kelly Williams,OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,Not,19.86,2,0.0,5.7594,36.15767,-95.9
5983,CA-2016-114895,2016-11-21,2016-11-28,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,Not,12.96,2,0.0,6.3504,40.712775,-73.9813
5984,CA-2017-112984,2017-09-16,2017-09-18,Second Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,Not,20.544,6,0.2,6.42,39.952369,-75.1697981
5985,CA-2016-163776,2016-07-19,2016-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",Not,185.58,6,0.0,30.0,31.310029,-89.326653
5986,CA-2016-163776,2016-07-19,2016-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Not,77.56,2,0.0,30.0,31.310029,-89.326653
5987,CA-2016-163776,2016-07-19,2016-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,Not,87.92,4,0.0,0.8792,31.310029,-89.326653
5988,CA-2016-163776,2016-07-19,2016-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,Not,245.94,6,0.0,30.0,31.310029,-89.326653
5989,CA-2016-163776,2016-07-19,2016-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,Not,8.6,1,0.0,4.042,31.310029,-89.326653
5990,CA-2016-163776,2016-07-19,2016-07-25,Standard Class,JS-16030,Joy Smith,Consumer,United States,Hattiesburg,Mississippi,39401,South,Cassandra Brandow,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,Not,250.0,5,0.0,30.0,31.310029,-89.326653
5991,US-2017-163300,2017-09-15,2017-09-21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,Not,250.0,7,0.2,30.0,34.052235,-118.253751
5992,US-2017-163300,2017-09-15,2017-09-21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Not,250.0,7,0.2,30.0,34.052235,-118.253751
5993,US-2017-163300,2017-09-15,2017-09-21,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,Not,184.752,3,0.2,0.0,34.052235,-118.253751
5994,CA-2016-162187,2016-11-12,2016-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,Not,64.96,5,0.2,0.0,39.963273,-83.048021
5995,CA-2016-162187,2016-11-12,2016-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors",Not,13.52,2,0.2,1.69,39.963273,-83.048021
5996,CA-2016-162187,2016-11-12,2016-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Not,250.0,5,0.3,0.0,39.963273,-83.048021
5997,CA-2016-162187,2016-11-12,2016-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",Not,250.0,4,0.2,24.196,39.963273,-83.048021
5998,CA-2016-162187,2016-11-12,2016-11-12,Same Day,NS-18640,Noel Staavos,Corporate,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",Not,250.0,3,0.4,0.0,39.963273,-83.048021
5999,US-2014-112991,2014-10-12,2014-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,Anna Andreadi,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Not,250.0,3,0.2,4.2294,39.993607,-73.639329
6000,US-2014-112991,2014-10-12,2014-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,Anna Andreadi,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,Not,25.92,4,0.0,12.4416,39.993607,-73.639329
6001,US-2014-112991,2014-10-12,2014-12-14,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Caldwell,Idaho,83605,West,Anna Andreadi,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",Not,91.36,4,0.0,30.0,39.993607,-73.639329
6002,CA-2014-124079,2014-12-13,2014-12-17,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,Anna Andreadi,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",Not,87.96,3,0.2,7.6965,33.4484,-111.9477
6003,CA-2014-124079,2014-12-13,2014-12-17,Standard Class,RF-19345,Randy Ferguson,Corporate,United States,Phoenix,Arizona,85023,West,Anna Andreadi,OFF-BI-10002103,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Not,5.214,2,0.7,0.0,33.4484,-111.9477
6004,US-2017-146878,2017-09-21,2017-09-27,Standard Class,DL-12865,Dan Lawera,Consumer,United States,Miami,Florida,33142,South,Cassandra Brandow,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",Not,12.294,1,0.7,0.0,25.7617,-80.230696
6005,CA-2017-107244,2017-07-09,2017-11-09,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Not,19.76,4,0.0,8.2992,34.052235,-118.253751
6006,CA-2015-100657,2015-02-11,2015-07-11,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Troy,New York,12180,East,Chuck Magee,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",Not,109.764,2,0.1,8.5372,42.429443,-73.748186
6007,CA-2017-129581,2017-11-12,2017-12-18,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,New Bedford,Massachusetts,2740,East,Chuck Magee,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,Not,128.85,3,0.0,3.8655,41.6541068,-70.941155
6008,CA-2017-129028,2017-01-04,2017-03-04,First Class,GB-14530,George Bell,Corporate,United States,Florence,South Carolina,29501,South,Cassandra Brandow,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",Not,127.95,3,0.0,21.7515,38.846621,-87.58508
6009,CA-2015-135580,2015-12-30,2016-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,Yes,68.52,3,0.0,30.0,34.052235,-118.253751
6010,CA-2015-135580,2015-12-30,2016-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,Yes,74.94,3,0.0,14.2386,34.052235,-118.253751
6011,CA-2015-135580,2015-12-30,2016-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,TEC-MA-10004002,Technology,Machines,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Yes,250.0,6,0.2,30.0,34.052235,-118.253751
6012,CA-2015-135580,2015-12-30,2016-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Yes,250.0,3,0.0,30.0,34.052235,-118.253751
6013,CA-2015-135580,2015-12-30,2016-03-01,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,Yes,250.0,3,0.2,30.0,34.052235,-118.253751
6014,CA-2016-159016,2016-10-03,2016-11-03,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,Not,14.9,5,0.0,7.152,34.052235,-118.253751
6015,CA-2016-159016,2016-10-03,2016-11-03,First Class,KF-16285,Karen Ferguson,Home Office,United States,Los Angeles,California,90008,West,Anna Andreadi,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,Not,250.0,8,0.2,30.0,34.052235,-118.253751
6016,CA-2014-102652,2014-06-04,2014-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,Anna Andreadi,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Yes,91.96,2,0.0,15.6332,34.052235,-118.253751
6017,CA-2014-102652,2014-06-04,2014-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,Anna Andreadi,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Yes,33.11,7,0.0,12.9129,34.052235,-118.253751
6018,CA-2014-102652,2014-06-04,2014-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,Yes,19.44,3,0.0,9.3312,34.052235,-118.253751
6019,CA-2014-102652,2014-06-04,2014-12-04,Standard Class,AY-10555,Andy Yotov,Corporate,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,Yes,55.48,1,0.0,26.6304,34.052235,-118.253751
6020,CA-2014-152422,2014-05-10,2014-10-10,Second Class,BD-11635,Brian Derr,Consumer,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,Not,91.92,5,0.2,11.49,39.963273,-83.048021
6021,US-2016-156692,2016-08-13,2016-08-13,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,Cassandra Brandow,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,Not,17.34,2,0.0,4.6818,29.9739,-90.079217
6022,US-2016-156692,2016-08-13,2016-08-13,Same Day,HG-15025,Hunter Glantz,Consumer,United States,Kenner,Louisiana,70065,South,Cassandra Brandow,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Not,71.98,2,0.0,15.1158,29.9739,-90.079217
6023,CA-2014-130869,2014-11-17,2014-11-21,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Cedar Hill,Texas,75104,Central,Kelly Williams,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Not,7.08,3,0.2,2.478,32.7294,-96.937401
6024,US-2017-128832,2017-04-24,2017-04-27,First Class,LS-16945,Linda Southworth,Corporate,United States,Providence,Rhode Island,2908,East,Chuck Magee,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,Not,69.98,2,0.0,4.8986,41.828102,-71.402
6025,CA-2017-139717,2017-08-24,2017-08-26,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,Chuck Magee,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,Not,250.0,8,0.2,30.0,39.952094,-75.3444
6026,CA-2017-139717,2017-08-24,2017-08-26,Second Class,DM-13015,Darrin Martin,Consumer,United States,Lancaster,Ohio,43130,East,Chuck Magee,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,Not,10.368,2,0.2,3.7584,39.952094,-75.3444
6027,CA-2017-136007,2017-02-23,2017-02-23,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,Anna Andreadi,OFF-FA-10002701,Office Supplies,Fasteners,Alliance Rubber Bands,Not,8.4,5,0.0,0.336,47.6062,-122.3333
6028,CA-2017-136007,2017-02-23,2017-02-23,Standard Class,AC-10615,Ann Chong,Corporate,United States,Seattle,Washington,98115,West,Anna Andreadi,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,Not,71.96,5,0.2,25.186,47.6062,-122.3333
6029,CA-2016-157364,2016-11-19,2016-11-21,First Class,LT-17110,Liz Thompson,Consumer,United States,Jacksonville,North Carolina,28540,South,Cassandra Brandow,OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,Not,18.48,2,0.2,6.006,30.3243,-81.6701
6030,US-2016-112970,2016-11-14,2016-11-15,First Class,TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West,Anna Andreadi,OFF-AR-10003829,Office Supplies,Art,Newell 35,Not,9.84,3,0.0,2.8536,34.052235,-118.253751
6031,US-2017-152492,2017-06-07,2017-06-07,Same Day,AH-10585,Angele Hood,Consumer,United States,Miami,Florida,33142,South,Cassandra Brandow,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,Not,239.24,1,0.2,23.924,25.7617,-80.230696
6032,CA-2016-101168,2016-12-25,2017-01-01,Standard Class,SS-20140,Saphhira Shifley,Corporate,United States,Nashua,New Hampshire,3060,East,Chuck Magee,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",Not,21.12,4,0.0,6.5472,42.69176,-71.250946
6033,CA-2017-104010,2017-04-23,2017-04-25,First Class,TD-20995,Tamara Dahlen,Consumer,United States,New York City,New York,10011,East,Chuck Magee,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,Not,54.9,5,0.0,15.372,40.712775,-73.9813
6034,CA-2015-130253,2015-12-14,2015-12-18,Standard Class,PP-18955,Paul Prost,Home Office,United States,Los Angeles,California,90036,West,Anna Andreadi,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",Not,15.24,3,0.0,5.1816,34.052235,-118.253751
6035,US-2015-155369,2015-04-19,2015-04-25,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,Kelly Williams,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Not,19.568,2,0.8,0.0,33.027806,-95.5697
6036,US-2015-155369,2015-04-19,2015-04-25,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Carrollton,Texas,75007,Central,Kelly Williams,OFF-BI-10003925,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,Not,250.0,4,0.8,0.0,33.027806,-95.5697
6037,CA-2016-131205,2016-04-09,2016-08-09,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,Cassandra Brandow,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,Not,42.6,3,0.0,16.614,-30.336666666666662,-87.8887
6038,CA-2016-131205,2016-04-09,2016-08-09,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,Cassandra Brandow,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,Not,113.94,6,0.0,30.0,-30.336666666666662,-87.8887
6039,CA-2016-131205,2016-04-09,2016-08-09,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,Cassandra Brandow,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,Not,129.92,4,0.0,5.1968,-30.336666666666662,-87.8887
6040,CA-2016-131205,2016-04-09,2016-08-09,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,40324,South,Cassandra Brandow,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,Not,5.28,3,0.0,2.5344,-30.336666666666662,-87.8887
6041,CA-2017-122364,2017-09-24,2017-09-29,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,Not,250.0,3,0.2,30.0,34.052235,-118.253751
6042,CA-2017-122364,2017-09-24,2017-09-29,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Los Angeles,California,90008,West,Anna Andreadi,TEC-MA-10001031,Technology,Machines,Socket Bluetooth Cordless Hand Scanner (CHS),Not,250.0,3,0.2,30.0,34.052235,-118.253751
6043,CA-2016-117912,2016-04-02,2016-08-02,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Sierra Vista,Arizona,85635,West,Anna Andreadi,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,Not,14.368,2,0.2,3.9512,31.600426,-110.2249
6044,CA-2017-145702,2017-05-19,2017-05-24,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,Cassandra Brandow,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,Not,250.0,3,0.2,0.0,35.93088,-83.902547
6045,CA-2017-145702,2017-05-19,2017-05-24,Second Class,AH-10075,Adam Hart,Corporate,United States,Knoxville,Tennessee,37918,South,Cassandra Brandow,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,Not,27.888,7,0.2,10.1094,35.93088,-83.902547
6046,CA-2015-113215,2015-03-09,2015-08-09,Standard Class,CP-12085,Cathy Prescott,Corporate,United States,Tucson,Arizona,85705,West,Anna Andreadi,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Not,238.152,3,0.2,30.0,32.174047,-110.94036
6047,CA-2016-154662,2016-09-06,2016-09-06,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,Central,Kelly Williams,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",Not,250.0,3,0.0,30.0,44.9775,-93.2607
6048,CA-2015-105571,2015-07-11,2015-11-11,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,Cassandra Brandow,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,Not,16.146,9,0.7,0.0,25.7617,-80.230696
6049,CA-2015-105571,2015-07-11,2015-11-11,Standard Class,CP-12340,Christine Phan,Corporate,United States,Miami,Florida,33142,South,Cassandra Brandow,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,Not,250.0,5,0.7,0.0,25.7617,-80.230696
6050,CA-2016-152765,2016-06-15,2016-06-18,First Class,LS-17245,Lynn Smith,Consumer,United States,Houston,Texas,77036,Central,Kelly Williams,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,Not,173.488,7,0.2,30.0,29.7604,-95.369803
6051,CA-2015-153878,2015-04-25,2015-04-30,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,OFF-AR-10000658,Office Supplies,Art,Newell 324,Not,57.75,5,0.0,16.17,43.037359,-87.9077595
6052,CA-2015-153878,2015-04-25,2015-04-30,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Milwaukee,Wisconsin,53209,Central,Kelly Williams,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,Not,250.0,5,0.0,30.0,43.037359,-87.9077595
6053,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,Chuck Magee,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,Not,11.952,3,0.2,4.0338,39.952094,-75.3444
6054,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,Chuck Magee,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",Not,28.0,4,0.2,7.7,39.952094,-75.3444
6055,CA-2016-124016,2016-09-23,2016-09-26,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,East,Chuck Magee,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,Not,12.201,7,0.7,0.0,39.952094,-75.3444
6056,CA-2016-113551,2016-08-18,2016-08-20,First Class,NF-18385,Natalie Fritzler,Consumer,United States,Edinburg,Texas,78539,Central,Kelly Williams,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,Not,2.068,1,0.8,0.0,26.375347,-96.495049
